,date,hour,tempC,windspeedKmph,winddirDegree,humidity,pressure,cloudcover,precipMM,uvIndex,DewPointC
4421,2017-07-04,5.0,26,5,46,25,1008,1,0.0,1,4
4422,2017-07-04,6.0,27,5,28,24,1009,0,0.0,7,5
4423,2017-07-04,7.0,29,6,77,21,1009,0,0.0,7,5
4424,2017-07-04,8.0,31,7,126,19,1008,0,0.0,8,5
4425,2017-07-04,9.0,34,9,176,17,1008,0,0.0,8,6
4426,2017-07-04,10.0,35,9,183,16,1008,0,0.0,8,5
4427,2017-07-04,11.0,35,8,190,15,1007,0,0.0,9,4
4428,2017-07-04,12.0,36,8,198,13,1007,0,0.0,9,4
4429,2017-07-04,13.0,37,8,203,13,1006,0,0.0,9,4
4430,2017-07-04,14.0,37,8,209,13,1006,0,0.0,9,5
4431,2017-07-04,15.0,38,7,215,13,1005,0,0.0,9,5
4432,2017-07-04,16.0,38,6,237,14,1005,1,0.0,9,6
4433,2017-07-04,17.0,39,4,259,14,1005,1,0.0,9,6
4434,2017-07-04,18.0,39,3,281,15,1006,2,0.0,1,7
4435,2017-07-04,19.0,35,4,222,16,1006,3,0.0,1,6
4436,2017-07-04,20.0,32,5,163,17,1006,4,0.0,1,4
4437,2017-07-04,21.0,29,6,104,19,1007,5,0.0,1,3
4438,2017-07-04,22.0,27,6,88,19,1007,5,0.0,1,2
4439,2017-07-04,23.0,26,5,73,20,1007,6,0.0,1,1
4440,2017-07-05,0.0,25,5,57,20,1007,6,0.0,1,0
4441,2017-07-05,1.0,25,6,67,21,1007,4,0.0,1,1
4442,2017-07-05,2.0,25,7,77,22,1006,2,0.0,1,2
4443,2017-07-05,3.0,25,8,87,24,1006,0,0.0,1,3
4444,2017-07-05,4.0,26,7,74,23,1007,0,0.0,1,3
4445,2017-07-05,5.0,27,7,61,22,1007,0,0.0,1,3
4446,2017-07-05,6.0,28,6,48,21,1008,0,0.0,7,4
4447,2017-07-05,7.0,31,6,85,18,1007,0,0.0,8,3
4448,2017-07-05,8.0,33,5,123,15,1007,0,0.0,8,3
4449,2017-07-05,9.0,36,4,160,12,1007,0,0.0,9,2
4450,2017-07-05,10.0,37,6,170,12,1007,0,0.0,9,2
4451,2017-07-05,11.0,37,7,179,11,1007,0,0.0,9,2
4452,2017-07-05,12.0,38,9,188,10,1007,0,0.0,9,2
4453,2017-07-05,13.0,39,8,188,10,1007,0,0.0,9,2
4454,2017-07-05,14.0,39,7,188,10,1006,0,0.0,9,3
4455,2017-07-05,15.0,40,7,187,10,1006,0,0.0,9,3
4456,2017-07-05,16.0,39,7,183,11,1007,0,0.0,9,4
4457,2017-07-05,17.0,39,7,178,12,1008,0,0.0,9,5
4458,2017-07-05,18.0,39,7,173,13,1008,0,0.0,1,6
4459,2017-07-05,19.0,37,7,139,15,1009,0,0.0,1,6
4460,2017-07-05,20.0,35,7,105,17,1010,0,0.0,1,6
4461,2017-07-05,21.0,33,7,71,18,1010,0,0.0,1,6
4462,2017-07-05,22.0,31,7,59,19,1011,0,0.0,1,5
4463,2017-07-05,23.0,29,6,47,20,1011,0,0.0,1,4
4464,2017-07-06,0.0,27,5,35,21,1011,0,0.0,1,3
4465,2017-07-06,1.0,26,5,135,22,1012,0,0.0,1,3
4466,2017-07-06,2.0,25,5,235,24,1012,0,0.0,1,3
4467,2017-07-06,3.0,24,4,334,26,1012,0,0.0,1,4
4468,2017-07-06,4.0,25,5,334,25,1012,0,0.0,1,4
4469,2017-07-06,5.0,27,6,334,25,1012,0,0.0,1,5
4470,2017-07-06,6.0,28,6,334,24,1013,0,0.0,7,6
4471,2017-07-06,7.0,30,8,272,21,1012,0,0.0,8,5
4472,2017-07-06,8.0,33,9,210,17,1012,0,0.0,8,4
4473,2017-07-06,9.0,35,10,148,14,1012,0,0.0,9,4
4474,2017-07-06,10.0,36,12,149,13,1011,0,0.0,9,3
4475,2017-07-06,11.0,36,13,151,12,1011,0,0.0,9,2
4476,2017-07-06,12.0,37,14,153,11,1010,0,0.0,9,1
4477,2017-07-06,13.0,37,13,146,11,1010,0,0.0,9,1
4478,2017-07-06,14.0,37,12,140,10,1009,0,0.0,9,1
4479,2017-07-06,15.0,38,10,134,10,1008,0,0.0,9,1
4480,2017-07-06,16.0,38,9,136,11,1008,0,0.0,9,3
4481,2017-07-06,17.0,39,8,138,12,1008,0,0.0,9,4
4482,2017-07-06,18.0,39,7,140,13,1008,0,0.0,1,5
4483,2017-07-06,19.0,35,7,116,13,1008,0,0.0,1,3
4484,2017-07-06,20.0,32,7,93,14,1008,0,0.0,1,1
4485,2017-07-06,21.0,28,8,70,15,1009,0,0.0,1,-1
4486,2017-07-06,22.0,28,7,69,14,1009,0,0.0,1,-2
4487,2017-07-06,23.0,28,7,68,13,1009,0,0.0,1,-3
4488,2017-07-07,0.0,27,6,67,12,1009,0,0.0,1,-4
4489,2017-07-07,1.0,27,6,75,14,1009,0,0.0,1,-4
4490,2017-07-07,2.0,26,7,82,15,1009,0,0.0,1,-3
4491,2017-07-07,3.0,25,7,90,16,1009,0,0.0,1,-2
4492,2017-07-07,4.0,26,6,63,17,1008,0,0.0,1,-1
4493,2017-07-07,5.0,27,5,37,18,1008,0,0.0,1,1
4494,2017-07-07,6.0,28,4,11,19,1008,0,0.0,7,2
4495,2017-07-07,7.0,30,8,54,18,1008,0,0.0,7,3
4496,2017-07-07,8.0,32,11,97,16,1008,0,0.0,8,3
4497,2017-07-07,9.0,34,15,141,15,1007,0,0.0,8,3
4498,2017-07-07,10.0,35,16,139,14,1007,0,0.0,8,3
4499,2017-07-07,11.0,35,16,138,14,1006,1,0.0,9,3
4500,2017-07-07,12.0,36,17,137,13,1005,1,0.0,9,3
4501,2017-07-07,13.0,36,17,136,12,1005,2,0.0,9,2
4502,2017-07-07,14.0,36,17,135,11,1004,3,0.0,9,2
4503,2017-07-07,15.0,37,17,134,10,1003,4,0.0,9,1
4504,2017-07-07,16.0,36,16,126,11,1003,5,0.0,9,1
4505,2017-07-07,17.0,36,14,118,11,1003,7,0.0,9,1
4506,2017-07-07,18.0,35,12,110,12,1003,8,0.0,1,1
4507,2017-07-07,19.0,33,11,90,13,1003,10,0.0,1,1
4508,2017-07-07,20.0,32,10,71,14,1004,11,0.0,1,1
4509,2017-07-07,21.0,30,9,52,15,1004,13,0.0,1,0
4510,2017-07-07,22.0,28,9,56,15,1004,19,0.0,1,-1
4511,2017-07-07,23.0,27,8,60,16,1005,24,0.0,1,-1
4512,2017-07-08,0.0,25,7,64,16,1005,30,0.0,1,-2
4513,2017-07-08,1.0,25,6,52,16,1005,35,0.0,1,-3
4514,2017-07-08,2.0,24,5,40,16,1005,40,0.0,1,-3
4515,2017-07-08,3.0,24,4,29,16,1006,45,0.0,1,-3
4516,2017-07-08,4.0,25,4,27,17,1006,40,0.0,1,-2
4517,2017-07-08,5.0,26,4,26,19,1007,35,0.0,1,0
4518,2017-07-08,6.0,27,4,24,20,1007,30,0.0,7,2
4519,2017-07-08,7.0,29,7,61,18,1007,27,0.0,7,2
4520,2017-07-08,8.0,32,11,98,15,1007,23,0.0,8,2
4521,2017-07-08,9.0,35,14,135,13,1007,20,0.0,8,2
4522,2017-07-08,10.0,35,14,143,12,1007,18,0.0,9,2
4523,2017-07-08,11.0,36,14,150,11,1007,17,0.0,9,1
4524,2017-07-08,12.0,37,14,158,11,1006,16,0.0,9,1
4525,2017-07-08,13.0,37,12,152,11,1006,14,0.0,9,1
4526,2017-07-08,14.0,38,10,145,11,1006,12,0.0,9,2
4527,2017-07-08,15.0,38,8,139,11,1005,10,0.0,9,2
4528,2017-07-08,16.0,37,8,129,12,1006,11,0.0,9,3
4529,2017-07-08,17.0,37,8,119,13,1006,13,0.0,9,3
4530,2017-07-08,18.0,36,8,109,14,1006,15,0.0,1,4
4531,2017-07-08,19.0,35,8,184,15,1007,18,0.0,1,4
4532,2017-07-08,20.0,33,8,260,17,1008,20,0.0,1,4
4533,2017-07-08,21.0,31,8,335,18,1008,22,0.0,1,5
4534,2017-07-08,22.0,29,9,332,20,1008,30,0.0,1,4
4535,2017-07-08,23.0,27,10,328,22,1008,38,0.0,1,4
4536,2017-07-09,0.0,25,10,324,24,1009,46,0.0,1,3
4537,2017-07-09,1.0,24,7,298,23,1009,46,0.0,1,2
4538,2017-07-09,2.0,23,4,272,23,1009,46,0.0,1,1
4539,2017-07-09,3.0,23,1,247,22,1009,45,0.0,1,0
4540,2017-07-09,4.0,23,2,283,21,1010,45,0.0,1,-0
4541,2017-07-09,5.0,23,3,319,20,1010,45,0.0,1,-1
4542,2017-07-09,6.0,24,4,355,19,1010,46,0.0,6,-1
4543,2017-07-09,7.0,27,6,281,20,1010,41,0.0,7,2
4544,2017-07-09,8.0,30,8,206,20,1010,36,0.0,7,5
4545,2017-07-09,9.0,33,10,132,21,1010,31,0.0,8,7
4546,2017-07-09,10.0,34,10,136,19,1010,29,0.0,8,7
4547,2017-07-09,11.0,35,11,141,17,1009,27,0.0,8,6
4548,2017-07-09,12.0,36,11,145,16,1009,24,0.0,9,6
4549,2017-07-09,13.0,37,11,145,15,1008,20,0.0,9,6
4550,2017-07-09,14.0,37,10,145,15,1008,16,0.0,9,6
4551,2017-07-09,15.0,38,9,145,14,1008,11,0.0,9,6
4552,2017-07-09,16.0,37,9,134,15,1008,11,0.0,9,6
4553,2017-07-09,17.0,37,9,123,15,1008,10,0.0,9,6
4554,2017-07-09,18.0,36,8,112,16,1008,10,0.0,1,6
4555,2017-07-09,19.0,35,8,86,17,1009,13,0.0,1,6
4556,2017-07-09,20.0,33,7,60,18,1009,15,0.0,1,6
4557,2017-07-09,21.0,31,6,34,20,1009,18,0.0,1,5
4558,2017-07-09,22.0,30,5,32,20,1009,23,0.0,1,5
4559,2017-07-09,23.0,30,4,30,20,1010,28,0.0,1,5
4560,2017-07-10,0.0,29,3,29,21,1010,33,0.0,1,4
4561,2017-07-10,1.0,27,3,59,21,1010,37,0.0,1,3
4562,2017-07-10,2.0,25,3,90,22,1010,42,0.0,1,2
4563,2017-07-10,3.0,24,3,120,23,1010,46,0.0,1,1
4564,2017-07-10,4.0,24,3,196,23,1011,46,0.0,1,2
4565,2017-07-10,5.0,25,2,272,24,1011,45,0.0,1,3
4566,2017-07-10,6.0,26,2,348,25,1011,45,0.0,7,4
4567,2017-07-10,7.0,28,7,277,22,1011,38,0.0,7,4
4568,2017-07-10,8.0,31,12,207,19,1011,32,0.0,8,5
4569,2017-07-10,9.0,34,17,137,16,1011,26,0.0,8,5
4570,2017-07-10,10.0,35,17,137,15,1011,23,0.0,9,5
4571,2017-07-10,11.0,36,17,138,14,1010,19,0.0,9,4
4572,2017-07-10,12.0,37,17,138,13,1010,16,0.0,9,4
4573,2017-07-10,13.0,37,16,137,13,1009,14,0.0,9,4
4574,2017-07-10,14.0,38,16,136,12,1008,11,0.0,9,4
4575,2017-07-10,15.0,38,15,135,12,1008,9,0.0,9,3
4576,2017-07-10,16.0,37,13,127,13,1008,12,0.0,9,4
4577,2017-07-10,17.0,37,12,119,13,1008,16,0.0,9,4
4578,2017-07-10,18.0,36,10,112,14,1008,19,0.0,1,5
4579,2017-07-10,19.0,34,10,99,15,1009,23,0.0,1,3
4580,2017-07-10,20.0,31,9,85,16,1009,27,0.0,1,2
4581,2017-07-10,21.0,28,9,72,17,1009,31,0.0,1,1
4582,2017-07-10,22.0,27,8,65,18,1010,32,0.0,1,1
4583,2017-07-10,23.0,27,6,58,18,1010,33,0.0,1,0
4584,2017-07-11,0.0,26,5,52,19,1010,34,0.0,1,0
4585,2017-07-11,1.0,25,3,146,20,1010,32,0.0,1,1
4586,2017-07-11,2.0,24,2,241,22,1010,29,0.0,1,1
4587,2017-07-11,3.0,24,1,336,23,1011,27,0.0,1,2
4588,2017-07-11,4.0,24,3,332,24,1011,28,0.0,1,3
4589,2017-07-11,5.0,25,4,328,25,1011,30,0.0,1,4
4590,2017-07-11,6.0,26,6,325,26,1012,32,0.0,7,5
4591,2017-07-11,7.0,28,6,283,25,1011,29,0.0,7,6
4592,2017-07-11,8.0,31,6,242,23,1011,26,0.0,8,7
4593,2017-07-11,9.0,34,5,201,21,1011,23,0.0,8,9
4594,2017-07-11,10.0,35,7,194,20,1011,19,0.0,8,8
4595,2017-07-11,11.0,35,8,187,19,1011,16,0.0,9,8
4596,2017-07-11,12.0,36,9,180,18,1011,12,0.0,9,8
4597,2017-07-11,13.0,36,7,188,17,1010,12,0.0,9,8
4598,2017-07-11,14.0,37,5,196,17,1009,12,0.0,9,8
4599,2017-07-11,15.0,37,2,204,17,1009,13,0.0,9,8
4600,2017-07-11,16.0,37,3,160,18,1008,16,0.0,9,8
4601,2017-07-11,17.0,36,5,115,19,1008,20,0.0,9,8
4602,2017-07-11,18.0,35,6,70,20,1008,23,0.0,1,9
4603,2017-07-11,19.0,33,9,154,24,1009,31,0.0,1,9
4604,2017-07-11,20.0,30,11,237,27,1009,39,0.0,1,9
4605,2017-07-11,21.0,28,13,321,31,1010,46,0.0,1,9
4606,2017-07-11,22.0,26,13,319,35,1010,48,0.0,1,9
4607,2017-07-11,23.0,24,13,317,38,1010,49,0.1,1,9
4608,2017-07-12,0.0,22,13,315,41,1010,51,0.2,1,8
4609,2017-07-12,1.0,22,14,311,42,1010,57,0.1,1,8
4610,2017-07-12,2.0,21,14,306,43,1010,64,0.4,1,8
4611,2017-07-12,3.0,21,14,301,43,1010,71,0.5,1,8
4612,2017-07-12,4.0,21,14,306,45,1010,54,0.2,1,9
4613,2017-07-12,5.0,22,13,310,46,1010,37,0.3,1,10
4614,2017-07-12,6.0,22,13,314,48,1011,20,0.4,5,10
4615,2017-07-12,7.0,25,10,281,44,1010,17,0.2,5,11
4616,2017-07-12,8.0,27,8,247,40,1010,14,0.6,6,12
4617,2017-07-12,9.0,30,6,213,36,1010,11,0.8,6,13
4618,2017-07-12,10.0,30,8,198,34,1009,9,0.4,7,13
4619,2017-07-12,11.0,31,10,183,32,1009,7,0.4,7,12
4620,2017-07-12,12.0,32,13,168,30,1008,5,0.6,7,12
4621,2017-07-12,13.0,32,12,167,29,1008,5,0.3,7,12
4622,2017-07-12,14.0,33,11,165,29,1007,5,1.0,7,13
4623,2017-07-12,15.0,34,10,164,29,1007,5,1.4,7,13
4624,2017-07-12,16.0,33,8,179,31,1007,8,0.7,7,13
4625,2017-07-12,17.0,32,6,194,32,1007,12,0.6,7,13
4626,2017-07-12,18.0,31,4,210,34,1007,15,0.8,1,14
4627,2017-07-12,19.0,29,9,245,39,1008,17,0.4,1,14
4628,2017-07-12,20.0,28,14,280,44,1009,18,1.4,1,14
4629,2017-07-12,21.0,26,18,316,49,1009,20,1.8,1,14
4630,2017-07-12,22.0,23,17,314,52,1009,22,0.9,1,13
4631,2017-07-12,23.0,21,16,311,55,1010,25,0.6,1,11
4632,2017-07-13,0.0,18,15,309,58,1010,28,0.8,1,10
4633,2017-07-13,1.0,18,14,313,60,1010,24,0.4,1,10
4634,2017-07-13,2.0,17,12,316,61,1010,20,1.2,1,10
4635,2017-07-13,3.0,17,11,319,63,1010,17,1.6,1,10
4636,2017-07-13,4.0,18,11,312,63,1010,22,0.8,1,11
4637,2017-07-13,5.0,19,10,304,62,1010,27,0.4,1,12
4638,2017-07-13,6.0,20,9,297,62,1010,32,0.5,5,13
4639,2017-07-13,7.0,21,9,281,59,1010,37,0.3,5,13
4640,2017-07-13,8.0,23,9,265,56,1010,41,0.7,5,14
4641,2017-07-13,9.0,24,8,249,53,1010,45,1.0,5,14
4642,2017-07-13,10.0,25,8,234,52,1009,38,0.5,6,14
4643,2017-07-13,11.0,26,8,219,50,1009,31,0.6,6,15
4644,2017-07-13,12.0,27,8,205,48,1009,23,0.8,6,15
4645,2017-07-13,13.0,27,8,192,47,1008,25,0.4,6,15
4646,2017-07-13,14.0,27,9,179,46,1008,27,1.1,6,15
4647,2017-07-13,15.0,28,9,165,46,1008,29,1.4,6,15
4648,2017-07-13,16.0,27,8,156,47,1008,29,0.7,6,15
4649,2017-07-13,17.0,27,6,147,49,1008,29,0.3,6,15
4650,2017-07-13,18.0,26,4,138,51,1009,29,0.4,1,15
4651,2017-07-13,19.0,25,5,133,53,1009,28,0.2,1,15
4652,2017-07-13,20.0,24,5,129,55,1009,26,0.7,1,14
4653,2017-07-13,21.0,22,6,124,57,1010,24,0.9,1,14
4654,2017-07-13,22.0,21,7,84,59,1009,23,0.5,1,13
4655,2017-07-13,23.0,19,8,43,61,1009,22,0.7,1,12
4656,2017-07-14,0.0,18,10,3,64,1009,21,0.9,1,11
4657,2017-07-14,1.0,17,7,61,64,1009,20,0.4,1,10
4658,2017-07-14,2.0,17,5,119,64,1009,20,0.8,1,10
4659,2017-07-14,3.0,17,3,177,64,1009,19,1.1,1,10
4660,2017-07-14,4.0,18,3,228,63,1010,17,0.6,1,11
4661,2017-07-14,5.0,19,3,279,62,1010,16,0.0,1,12
4662,2017-07-14,6.0,20,4,331,61,1010,14,0.0,6,12
4663,2017-07-14,7.0,22,4,281,56,1010,12,0.0,6,13
4664,2017-07-14,8.0,24,4,231,51,1010,10,0.1,6,13
4665,2017-07-14,9.0,26,5,181,46,1010,7,0.1,7,13
4666,2017-07-14,10.0,27,6,177,43,1009,7,0.0,7,13
4667,2017-07-14,11.0,27,6,173,40,1009,6,0.2,7,12
4668,2017-07-14,12.0,28,7,169,37,1009,6,0.3,7,12
4669,2017-07-14,13.0,29,7,172,35,1008,6,0.1,7,12
4670,2017-07-14,14.0,30,6,175,33,1008,6,0.5,6,12
4671,2017-07-14,15.0,31,6,178,31,1007,5,0.7,7,12
4672,2017-07-14,16.0,31,4,150,32,1007,5,0.3,7,12
4673,2017-07-14,17.0,31,2,122,33,1008,4,0.2,8,13
4674,2017-07-14,18.0,31,1,94,34,1008,4,0.2,1,13
4675,2017-07-14,19.0,29,2,80,36,1008,4,0.1,1,12
4676,2017-07-14,20.0,27,3,67,39,1008,4,0.2,1,12
4677,2017-07-14,21.0,25,4,54,41,1009,4,0.3,1,11
4678,2017-07-14,22.0,24,4,54,41,1009,4,0.1,1,10
4679,2017-07-14,23.0,23,4,55,40,1009,4,0.0,1,9
4680,2017-07-15,0.0,22,4,56,40,1009,4,0.0,1,7
4681,2017-07-15,1.0,21,4,59,40,1009,5,0.0,1,7
4682,2017-07-15,2.0,20,4,61,41,1009,5,0.0,1,7
4683,2017-07-15,3.0,20,4,64,41,1009,6,0.0,1,6
4684,2017-07-15,4.0,21,5,57,41,1009,7,0.0,1,7
4685,2017-07-15,5.0,22,5,51,41,1009,8,0.0,1,8
4686,2017-07-15,6.0,23,6,44,41,1010,10,0.0,6,9
4687,2017-07-15,7.0,25,6,89,37,1010,10,0.0,6,9
4688,2017-07-15,8.0,27,6,133,33,1010,10,0.1,7,9
4689,2017-07-15,9.0,29,6,177,30,1010,10,0.1,7,10
4690,2017-07-15,10.0,30,6,182,29,1009,11,0.0,7,10
4691,2017-07-15,11.0,30,6,188,29,1009,12,0.3,7,10
4692,2017-07-15,12.0,31,5,194,29,1009,13,0.4,7,11
4693,2017-07-15,13.0,32,4,199,28,1008,10,0.2,7,11
4694,2017-07-15,14.0,33,3,203,27,1008,7,0.8,7,11
4695,2017-07-15,15.0,34,3,208,26,1007,4,1.1,7,11
4696,2017-07-15,16.0,33,3,254,27,1008,4,0.5,7,12
4697,2017-07-15,17.0,33,3,300,28,1008,4,0.3,7,12
4698,2017-07-15,18.0,33,3,346,29,1008,4,0.4,1,13
4699,2017-07-15,19.0,32,6,248,31,1008,4,0.2,1,12
4700,2017-07-15,20.0,30,9,150,34,1009,4,0.3,1,12
4701,2017-07-15,21.0,29,12,53,36,1009,4,0.4,1,12
4702,2017-07-15,22.0,27,11,47,37,1009,4,0.2,1,11
4703,2017-07-15,23.0,26,9,41,38,1009,5,0.1,1,10
4704,2017-07-16,0.0,25,8,36,38,1010,5,0.1,1,10
4705,2017-07-16,1.0,24,6,28,39,1010,4,0.1,1,9
4706,2017-07-16,2.0,23,4,20,39,1010,4,0.1,1,8
4707,2017-07-16,3.0,22,2,13,40,1010,4,0.2,1,8
4708,2017-07-16,4.0,23,3,22,39,1010,5,0.1,1,8
4709,2017-07-16,5.0,24,4,31,38,1011,6,0.1,1,9
4710,2017-07-16,6.0,25,5,40,37,1011,8,0.2,7,9
4711,2017-07-16,7.0,27,5,80,34,1011,8,0.1,7,10
4712,2017-07-16,8.0,29,4,119,31,1011,8,0.3,6,10
4713,2017-07-16,9.0,30,3,158,29,1011,8,0.4,7,10
4714,2017-07-16,10.0,31,4,162,27,1011,6,0.2,7,10
4715,2017-07-16,11.0,32,5,166,26,1011,4,0.1,8,10
4716,2017-07-16,12.0,33,5,170,24,1011,2,0.2,8,10
4717,2017-07-16,13.0,34,5,170,24,1010,1,0.1,8,11
4718,2017-07-16,14.0,36,4,170,23,1010,1,0.4,9,11
4719,2017-07-16,15.0,37,4,169,23,1009,0,0.5,9,12
4720,2017-07-16,16.0,37,4,135,24,1009,0,0.2,9,13
4721,2017-07-16,17.0,37,4,101,25,1010,0,0.1,9,13
4722,2017-07-16,18.0,37,5,67,26,1010,0,0.2,1,14
4723,2017-07-16,19.0,35,8,65,28,1010,1,0.1,1,14
4724,2017-07-16,20.0,33,11,63,31,1011,1,0.1,1,13
4725,2017-07-16,21.0,31,14,60,34,1011,2,0.2,1,13
4726,2017-07-16,22.0,29,12,56,36,1012,3,0.1,1,12
4727,2017-07-16,23.0,27,10,52,38,1012,4,0.1,1,12
4728,2017-07-17,0.0,25,8,48,41,1012,5,0.1,1,11
4729,2017-07-17,1.0,24,6,62,41,1012,8,0.0,1,10
4730,2017-07-17,2.0,23,5,77,41,1012,11,0.2,1,9
4731,2017-07-17,3.0,22,3,91,42,1013,14,0.2,1,8
4732,2017-07-17,4.0,23,3,169,40,1013,16,0.1,1,9
4733,2017-07-17,5.0,25,3,247,39,1014,18,0.0,1,10
4734,2017-07-17,6.0,26,3,325,37,1014,21,0.0,7,11
4735,2017-07-17,7.0,28,4,276,34,1014,16,0.0,7,10
4736,2017-07-17,8.0,29,5,226,30,1014,12,0.0,7,10
4737,2017-07-17,9.0,30,6,177,27,1014,8,0.0,8,9
4738,2017-07-17,10.0,31,6,181,25,1014,7,0.0,8,9
4739,2017-07-17,11.0,32,6,185,24,1013,6,0.0,8,9
4740,2017-07-17,12.0,33,7,189,23,1013,5,0.0,8,9
4741,2017-07-17,13.0,34,6,191,23,1012,5,0.0,8,9
4742,2017-07-17,14.0,34,5,192,22,1012,5,0.1,8,10
4743,2017-07-17,15.0,35,4,194,22,1011,5,0.1,8,10
4744,2017-07-17,16.0,34,4,212,24,1012,5,0.1,8,11
4745,2017-07-17,17.0,34,4,230,25,1012,4,0.0,8,12
4746,2017-07-17,18.0,34,4,248,27,1012,4,0.0,1,12
4747,2017-07-17,19.0,33,4,170,30,1013,4,0.0,1,13
4748,2017-07-17,20.0,32,4,91,33,1013,3,0.0,1,13
4749,2017-07-17,21.0,31,4,12,36,1013,3,0.0,1,14
4750,2017-07-17,22.0,29,4,14,36,1013,3,0.0,1,13
4751,2017-07-17,23.0,28,5,15,37,1013,3,0.0,1,12
4752,2017-07-18,0.0,27,6,16,38,1013,3,0.0,1,11
4753,2017-07-18,1.0,26,7,58,38,1013,3,0.0,1,10
4754,2017-07-18,2.0,24,8,99,38,1013,2,0.0,1,9
4755,2017-07-18,3.0,23,9,141,38,1013,2,0.0,1,8
4756,2017-07-18,4.0,25,8,108,34,1013,2,0.0,1,8
4757,2017-07-18,5.0,27,6,74,31,1014,1,0.0,1,8
4758,2017-07-18,6.0,29,4,41,27,1014,0,0.0,7,8
4759,2017-07-18,7.0,30,4,91,24,1014,0,0.0,7,7
4760,2017-07-18,8.0,31,5,140,22,1014,0,0.0,8,7
4761,2017-07-18,9.0,32,5,190,20,1014,0,0.0,8,6
4762,2017-07-18,10.0,33,6,202,19,1013,0,0.0,8,6
4763,2017-07-18,11.0,33,7,215,18,1013,0,0.0,8,6
4764,2017-07-18,12.0,34,8,227,17,1012,0,0.0,8,6
4765,2017-07-18,13.0,35,7,238,17,1012,0,0.0,8,6
4766,2017-07-18,14.0,36,7,249,17,1011,0,0.0,9,7
4767,2017-07-18,15.0,36,7,260,17,1011,0,0.0,9,7
4768,2017-07-18,16.0,36,7,250,18,1011,0,0.0,9,8
4769,2017-07-18,17.0,36,8,241,20,1011,0,0.0,9,9
4770,2017-07-18,18.0,36,8,231,22,1011,0,0.0,1,10
4771,2017-07-18,19.0,35,6,197,24,1011,1,0.0,1,11
4772,2017-07-18,20.0,34,5,164,27,1011,1,0.0,1,12
4773,2017-07-18,21.0,33,4,131,29,1012,2,0.0,1,12
4774,2017-07-18,22.0,31,3,103,31,1012,2,0.0,1,12
4775,2017-07-18,23.0,30,3,76,33,1011,2,0.0,1,12
4776,2017-07-19,0.0,29,3,49,35,1011,2,0.0,1,12
4777,2017-07-19,1.0,27,4,75,34,1011,2,0.0,1,10
4778,2017-07-19,2.0,24,6,101,34,1011,2,0.0,1,8
4779,2017-07-19,3.0,22,8,127,34,1011,2,0.0,1,6
4780,2017-07-19,4.0,24,7,101,29,1011,1,0.0,1,4
4781,2017-07-19,5.0,25,7,75,25,1012,1,0.0,1,3
4782,2017-07-19,6.0,26,6,49,20,1012,0,0.0,7,2
4783,2017-07-19,7.0,28,7,92,18,1012,0,0.0,7,1
4784,2017-07-19,8.0,30,7,135,16,1011,0,0.0,8,1
4785,2017-07-19,9.0,32,8,178,14,1011,0,0.0,8,1
4786,2017-07-19,10.0,33,8,186,14,1011,0,0.0,8,2
4787,2017-07-19,11.0,34,8,194,14,1011,0,0.0,8,3
4788,2017-07-19,12.0,34,8,202,14,1010,0,0.0,8,3
4789,2017-07-19,13.0,35,7,206,14,1010,0,0.0,8,4
4790,2017-07-19,14.0,36,5,211,14,1009,0,0.0,9,4
4791,2017-07-19,15.0,36,4,215,14,1008,0,0.0,9,5
4792,2017-07-19,16.0,37,5,209,15,1008,0,0.0,9,6
4793,2017-07-19,17.0,37,5,203,16,1008,0,0.0,9,7
4794,2017-07-19,18.0,37,6,197,17,1008,0,0.0,1,8
4795,2017-07-19,19.0,35,6,178,17,1008,0,0.0,1,6
4796,2017-07-19,20.0,33,7,159,17,1008,0,0.0,1,5
4797,2017-07-19,21.0,32,7,141,18,1009,0,0.0,1,4
4798,2017-07-19,22.0,31,7,135,18,1008,0,0.0,1,3
4799,2017-07-19,23.0,30,6,130,18,1008,0,0.0,1,3
4800,2017-07-20,0.0,29,6,125,18,1008,0,0.0,1,2
4801,2017-07-20,1.0,28,7,125,18,1008,0,0.0,1,2
4802,2017-07-20,2.0,27,8,125,18,1008,0,0.0,1,1
4803,2017-07-20,3.0,26,9,126,18,1008,0,0.0,1,0
4804,2017-07-20,4.0,26,7,115,17,1008,0,0.0,1,-0
4805,2017-07-20,5.0,27,6,104,16,1008,0,0.0,1,-1
4806,2017-07-20,6.0,27,4,93,15,1009,0,0.0,7,-2
4807,2017-07-20,7.0,29,6,112,14,1009,0,0.0,7,-2
4808,2017-07-20,8.0,31,7,130,12,1008,0,0.0,8,-2
4809,2017-07-20,9.0,32,8,148,11,1008,0,0.0,8,-2
4810,2017-07-20,10.0,33,7,160,11,1008,0,0.0,8,-1
4811,2017-07-20,11.0,34,6,172,11,1008,0,0.0,8,-1
4812,2017-07-20,12.0,34,5,183,11,1008,0,0.0,8,-1
4813,2017-07-20,13.0,35,5,193,11,1007,0,0.0,9,0
4814,2017-07-20,14.0,36,5,202,11,1006,0,0.0,9,1
4815,2017-07-20,15.0,37,5,211,12,1006,0,0.0,9,3
4816,2017-07-20,16.0,37,5,210,13,1006,0,0.0,9,4
4817,2017-07-20,17.0,37,5,209,14,1006,0,0.0,9,5
